@relation ViewA_DF_200.arff

@attribute ViewA_write numeric
@attribute ViewA_t numeric
@attribute ViewA_s numeric
@attribute ViewA_edu numeric
@attribute ViewA_articl numeric
@attribute ViewA_us numeric
@attribute ViewA_com numeric
@attribute ViewA_like numeric
@attribute ViewA_just numeric
@attribute ViewA_window numeric
@attribute ViewA_don numeric
@attribute ViewA_peopl numeric
@attribute ViewA_know numeric
@attribute ViewA_c numeric
@attribute ViewA_m numeric
@attribute ViewA_think numeric
@attribute ViewA_make numeric
@attribute ViewA_new numeric
@attribute ViewA_doe numeric
@attribute ViewA_sai numeric
@attribute ViewA_d numeric
@attribute ViewA_time numeric
@attribute ViewA_want numeric
@attribute ViewA_apr numeric
@attribute ViewA_work numeric
@attribute ViewA_wai numeric
@attribute ViewA_problem numeric
@attribute ViewA_right numeric
@attribute ViewA_look numeric
@attribute ViewA_thank numeric
@attribute ViewA_e numeric
@attribute ViewA_run numeric
@attribute ViewA_thing numeric
@attribute ViewA_file numeric
@attribute ViewA_need numeric
@attribute ViewA_ve numeric
@attribute ViewA_try numeric
@attribute ViewA_good numeric
@attribute ViewA_did numeric
@attribute ViewA_program numeric
@attribute ViewA_state numeric
@attribute ViewA_govern numeric
@attribute ViewA_come numeric
@attribute ViewA_realli numeric
@attribute ViewA_help numeric
@attribute ViewA_sure numeric
@attribute ViewA_post numeric
@attribute ViewA_mean numeric
@attribute ViewA_believ numeric
@attribute ViewA_differ numeric
@attribute ViewA_b numeric
@attribute ViewA_support numeric
@attribute ViewA_start numeric
@attribute ViewA_question numeric
@attribute ViewA_univers numeric
@attribute ViewA_point numeric
@attribute ViewA_opinion numeric
@attribute ViewA_person numeric
@attribute ViewA_let numeric
@attribute ViewA_tell numeric
@attribute ViewA_fact numeric
@attribute ViewA_set numeric
@attribute ViewA_read numeric
@attribute ViewA_year numeric
@attribute ViewA_go numeric
@attribute ViewA_number numeric
@attribute ViewA_case numeric
@attribute ViewA_got numeric
@attribute ViewA_doesn numeric
@attribute ViewA_said numeric
@attribute ViewA_reason numeric
@attribute ViewA_gener numeric
@attribute ViewA_ll numeric
@attribute ViewA_win numeric
@attribute ViewA_group numeric
@attribute ViewA_dai numeric
@attribute ViewA_do numeric
@attribute ViewA_chang numeric
@attribute ViewA_x numeric
@attribute ViewA_law numeric
@attribute ViewA_mail numeric
@attribute ViewA_includ numeric
@attribute ViewA_better numeric
@attribute ViewA_p numeric
@attribute ViewA_u numeric
@attribute ViewA_call numeric
@attribute ViewA_dos numeric
@attribute ViewA_place numeric
@attribute ViewA_lot numeric
@attribute ViewA_driver numeric
@attribute ViewA_follow numeric
@attribute ViewA_happen numeric
@attribute ViewA_live numeric
@attribute ViewA_world numeric
@attribute ViewA_respons numeric
@attribute ViewA_ms numeric
@attribute ViewA_didn numeric
@attribute ViewA_version numeric
@attribute ViewA_have numeric
@attribute ViewA_get numeric
@attribute ViewA_w numeric
@attribute ViewA_end numeric
@attribute ViewA_possibl numeric
@attribute ViewA_inform numeric
@attribute ViewA_consid numeric
@attribute ViewA_ca numeric
@attribute ViewA_probabl numeric
@attribute ViewA_talk numeric
@attribute ViewA_actual numeric
@attribute ViewA_word numeric
@attribute ViewA_ye numeric
@attribute ViewA_wrong numeric
@attribute ViewA_american numeric
@attribute ViewA_care numeric
@attribute ViewA_true numeric
@attribute ViewA_base numeric
@attribute ViewA_monei numeric
@attribute ViewA_idea numeric
@attribute ViewA_suggest numeric
@attribute ViewA_allow numeric
@attribute ViewA_issu numeric
@attribute ViewA_far numeric
@attribute ViewA_littl numeric
@attribute ViewA_real numeric
@attribute ViewA_long numeric
@attribute ViewA_nation numeric
@attribute ViewA_line numeric
@attribute ViewA_avail numeric
@attribute ViewA_v numeric
@attribute ViewA_manag numeric
@attribute ViewA_forc numeric
@attribute ViewA_isn numeric
@attribute ViewA_o numeric
@attribute ViewA_countri numeric
@attribute ViewA_kind numeric
@attribute ViewA_l numeric
@attribute ViewA_ask numeric
@attribute ViewA_card numeric
@attribute ViewA_interest numeric
@attribute ViewA_control numeric
@attribute ViewA_pai numeric
@attribute ViewA_abl numeric
@attribute ViewA_thought numeric
@attribute ViewA_hope numeric
@attribute ViewA_provid numeric
@attribute ViewA_free numeric
@attribute ViewA_report numeric
@attribute ViewA_r numeric
@attribute ViewA_internet numeric
@attribute ViewA_cs numeric
@attribute ViewA_public numeric
@attribute ViewA_caus numeric
@attribute ViewA_pc numeric
@attribute ViewA_claim numeric
@attribute ViewA_uunet numeric
@attribute ViewA_rememb numeric
@attribute ViewA_k numeric
@attribute ViewA_david numeric
@attribute ViewA_seen numeric
@attribute ViewA_quit numeric
@attribute ViewA_order numeric
@attribute ViewA_cours numeric
@attribute ViewA_result numeric
@attribute ViewA_h numeric
@attribute ViewA_note numeric
@attribute ViewA_life numeric
@attribute ViewA_major numeric
@attribute ViewA_requir numeric
@attribute ViewA_tri numeric
@attribute ViewA_heard numeric
@attribute ViewA_mayb numeric
@attribute ViewA_polit numeric
@attribute ViewA_creat numeric
@attribute ViewA_exampl numeric
@attribute ViewA_wrote numeric
@attribute ViewA_answer numeric
@attribute ViewA_microsoft numeric
@attribute ViewA_expect numeric
@attribute ViewA_great numeric
@attribute ViewA_access numeric
@attribute ViewA_best numeric
@attribute ViewA_applic numeric
@attribute ViewA_relat numeric
@attribute ViewA_clinton numeric
@attribute ViewA_machin numeric
@attribute ViewA_clayton numeric
@attribute ViewA_g numeric
@attribute ViewA_list numeric
@attribute ViewA_n numeric
@attribute ViewA_presid numeric
@attribute ViewA_non numeric
@attribute ViewA_larg numeric
@attribute ViewA_stop numeric
@attribute ViewA_bit numeric
@attribute ViewA_tax numeric
@attribute ViewA_servic numeric
@attribute ViewA_children numeric
@attribute ViewA_ac numeric
@attribute ViewA_high numeric
@attribute ViewA_recent numeric
@attribute class {positiveClass,negativeClass}

@data
0,0,0.5542551816933267,0,0,0,0,0,0,2.2082549387124395,0,0,0,0,0,2.709591388121039,0,1.3704210119636004,1.4126383364594925,0,0,0,1.4828052615007343,0,1.5005835075220182,0,0,0,0,0,0,5.086621834462536,0,0,3.4688688052175713,0,0,0,1.7778565640590636,0,0,0,0,1.9241486572738005,0,1.9449106487222299,0,0,0,0,0,0,0,5.985301179738254,0,0,0,0,0,2.05572501506252,0,2.0714733720306593,0,0,0,0,0,0,0,0,0,0,0,2.1671804559878427,0,0,2.1892564076870427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4024054282762566,0,0,0,0,0,0,0,0,0,0,0,0,2.4534079827286295,0,0,0,0,0,0,2.4769384801388235,0,0,0,0,0,0,0,0,2.50715225873532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.089313308387549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.290150803881644,0,0,0,0,0,2.6736487743848776,0,0,2.6882475738060303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0,0,0,0,0,0,0,0,0,1.1041274693562197,0,0,1.1874435023747254,0,0,0,0,0,1.4126383364594925,0,0,0,0,0,0,0,0,0,0,1.6660082639224947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.557477342622836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7333680090865,0,positiveClass
0,0,1.66276554507998,0,0,1.837587724184547,0,0,1.0891571298973546,2.2082549387124395,0,0,0,0,0,0,0,0,1.4126383364594925,0,0,0,0,0,0,1.5945492999403497,0,0,0,0,0,0,0,0,1.7344344026087857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995100393246085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2302644314144198,0,0,0,0,0,2.2975975514830065,0,0,0,0,0,0,0,0,4.728920993424266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4592389030394224,0,4.918477806078845,0,0,0,0,2.488914671185539,4.977829342371078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5510464522925456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6380578292821752,0,0,0,0,0,0,0,2.6809215337139576,0,0,0,0,0,0,0,0,2.7181005369557116,0,0,0,0,0,0,0,0,positiveClass
0.4951163300608109,0.5301783522818055,0,1.170380078109706,0.6377124736718447,0,0,0,1.0891571298973546,0,1.1504320373979062,1.1504320373979062,0,0,0,1.3547956940605195,0,0,0,0,0,0,2.9656105230014687,0,0,0,0,0,1.6270928476728213,0,0,0,0,0,0,0,0,0,1.7778565640590636,0,0,0,0,0,0,0,0,1.9484132792734319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.091514122914105,2.091514122914105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30759763481759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4592389030394224,0,0,0,0,0,0,0,0,0,0,0,2.50715225873532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7181005369557116,0,0,0,0,0,0,0,0,positiveClass
0.4951163300608109,0.5301783522818055,0.5542551816933267,0.585190039054853,0.6377124736718447,0,0,1.025826618942462,1.0891571298973546,0,1.1504320373979062,0,1.1874435023747254,1.2190864421359842,1.271181554019386,0,2.725155669005149,0,0,0,0,0,1.4828052615007343,0,0,0,0,0,3.2541856953456425,0,0,1.695540611487512,0,0,1.7344344026087857,1.742969305058623,0,1.7690199822585657,1.7778565640590636,1.8048447087767105,0,0,0,1.9241486572738005,0,0,0,1.9484132792734319,0,0,0,0,0,1.995100393246085,0,0,0,0,2.028748427364318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.198225077669803,0,0,0,2.2118307297255817,0,0,0,0,0,0,2.2730262907525014,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761093268927515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.488914671185539,0,0,0,0,0,0,0,0,0,2.513306124309698,0,0,2.5257286443082556,0,0,0,0,0,0,0,5.089313308387549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624168717121508,0,0,5.2761156585643505,0,0,2.645075401940822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
1.4853489901824326,0.5301783522818055,0,1.170380078109706,0.6377124736718447,0,1.8755395271025586,0,0,2.2082549387124395,0,0,1.1874435023747254,1.2190864421359842,0,0,0,0,1.4126383364594925,0,0,0,1.4828052615007343,0,1.5005835075220182,0,0,0,0,0,0,0,0,1.7147984280919266,0,1.742969305058623,0,1.7690199822585657,0,1.8048447087767105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16689912615475,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1892564076870427,0,0,0,0,0,0,0,0,0,2.249044326066016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4024054282762566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501036031717884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.102092904585091,0,0,0,0,0,0,0,0,0,0,0,2.624168717121508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0,0.5301783522818055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028748427364318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0.4951163300608109,1.060356704563611,0,0.585190039054853,0,0,0,0,1.0891571298973546,0,0,0,1.1874435023747254,0,0,0,0,0,1.4126383364594925,1.448169764837978,0,0,0,0,1.5005835075220182,0,0,0,0,0,0,0,0,0,0,1.742969305058623,0,1.7690199822585657,0,1.8048447087767105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028748427364318,0,0,0,8.3337982523095,0,0,0,0,0,2.1244389076105716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5446566541937745,0,0,0,0,5.102092904585091,0,0,0,0,0,0,0,0,0,0,0,5.248337434243016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0.4951163300608109,1.060356704563611,0.5542551816933267,0.585190039054853,0.6377124736718447,0.9187938620922735,0.9377697635512793,4.103306475769848,1.0891571298973546,4.416509877424879,1.1504320373979062,2.3008640747958125,4.749774009498902,2.4381728842719683,0,1.3547956940605195,2.725155669005149,1.3704210119636004,0,1.448169764837978,0,1.4718522494815371,0,0,0,0,0,1.6194882482876016,0,0,0,6.782162445950048,3.4074971838106833,0,0,0,0,0,0,3.609689417553421,0,0,3.827854206404525,1.9241486572738005,0,0,1.9484132792734319,0,0,5.9090720331621505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1892564076870427,4.396450155339606,0,0,0,0,2.2210051060016225,0,0,0,4.498088652132032,2.2585682075772713,2.2730262907525014,0,0,0,0,4.61519526963518,0,9.23039053927036,0,0,0,0,0,2.375155785828881,0,0,0,4.793791544930574,0,0,2.407945608651872,0,0,0,0,2.436116485618568,2.436116485618568,0,0,0,0,0,0,0,0,0,0,0,7.43081544041647,2.482908647125327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5383074265151158,0,0,0,2.5446566541937745,0,0,0,2.5510464522925456,0,0,0,0,0,0,0,0,5.220939745526692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6882475738060303,0,0,2.7105533313203285,0,0,0,0,0,2.725705136340931,0,0,0,0,0,0,positiveClass
0.4951163300608109,0,0,0,0,0,0.9377697635512793,1.025826618942462,0,2.2082549387124395,0,0,0,0,0,0,1.3625778345025745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7344344026087857,0,0,1.7690199822585657,0,0,0,0,0,0,0,0,1.9484132792734319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1286317858706076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965817294250654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5510464522925456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.645075401940822,0,0,0,0,0,0,0,0,0,0,2.7105533313203285,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0,0,0.5542551816933267,0,0,0.9187938620922735,0,0,0,3.3123824080686592,0,0,0,1.2190864421359842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8140050781753747,0,1.9139271032022624,0,0,0,1.9484132792734319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.848347397093598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.580301607763287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0.9902326601216218,2.650891761409028,0,0,1.2754249473436894,0,1.8755395271025586,2.051653237884924,2.178314259794709,1.1041274693562197,3.4512961121937185,2.3008640747958125,0,1.2190864421359842,0,0,0,0,0,0,2.9350088330908677,1.4718522494815371,4.4484157845022025,0,1.5005835075220182,0,0,0,0,0,0,1.695540611487512,1.7037485919053417,1.7147984280919266,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9484132792734319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1244389076105716,0,0,0,0,0,0,0,0,2.198225077669803,0,0,0,2.2118307297255817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5446566541937745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617295837833746,0,0,0,0,0,0,0,0,0,0,0,2.6736487743848776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0,0,0,0.585190039054853,0,0,0,0,0,1.1041274693562197,0,0,0,0,0,0,0,0,1.4126383364594925,0,0,0,0,0,0,0,1.6069410322355133,0,0,1.6660082639224947,0,1.695540611487512,0,0,0,0,0,0,0,0,1.8140050781753747,0,0,0,0,0,0,1.9484132792734319,0,0,0,0,0,0,0,0,0,2.0249533563957662,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1541650878757723,0,0,0,0,0,0,2.207274913189721,0,0,0,0,0,0,0,2.249044326066016,0,0,0,2.2926347621408776,0,0,0,0,2.30759763481759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.557477342622836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.020946323154632,0,0,0,0,0,0,0,0,0,0,2.725705136340931,0,0,0,0,0,0,0,positiveClass
0,1.060356704563611,0,0.585190039054853,0,1.837587724184547,0,0,0,2.2082549387124395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6069410322355133,0,0,1.6660082639224947,0,1.695540611487512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1671804559878427,0,0,2.1892564076870427,0,0,0,0,0,0,0,0,0,2.249044326066016,0,0,0,0,0,0,0,0,0,0,0,0,2.35915544448244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4534079827286295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5446566541937745,0,0,0,0,0,0,2.563949857128453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7333680090865,positiveClass
0,0,0,0.585190039054853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5446566541937745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0.4951163300608109,0,0,0,0,0,0.9377697635512793,1.025826618942462,0,1.1041274693562197,0,0,0,0,1.271181554019386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18302824582821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2210051060016225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4135166537013273,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4592389030394224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.645075401940822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7333680090865,0,0,positiveClass
0.4951163300608109,1.060356704563611,1.1085103633866533,0.585190039054853,0,0,1.8755395271025586,0,0,0,0,0,0,2.4381728842719683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.695540611487512,0,0,0,0,1.760260802168684,0,1.7778565640590636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99020078649217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1671804559878427,0,0,0,2.198225077669803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624168717121508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
1.4853489901824326,2.120713409127222,0,0.585190039054853,0.6377124736718447,0,0,0,1.0891571298973546,0,0,0,1.1874435023747254,0,2.542363108038772,1.3547956940605195,0,0,1.4126383364594925,1.448169764837978,0,0,0,0,1.5005835075220182,3.1890985998806993,1.6069410322355133,0,0,0,0,0,0,0,0,1.742969305058623,0,1.7690199822585657,0,1.8048447087767105,0,0,0,0,1.9310215365615626,1.9449106487222299,0,0,0,1.9696906777207168,0,0,0,0,0,0,0,0,2.028748427364318,0,0,2.0714733720306593,10.417247815386874,0,0,0,0,0,2.1244389076105716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3805466344637574,0,0,4.793791544930574,0,0,0,0,0,2.4247527269682534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5319982573218507,0,0,0,0,0,5.089313308387549,0,2.5446566541937745,2.5446566541937745,0,0,0,7.653139356877636,0,0,0,0,0,0,0,0,0,0,0,5.248337434243016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
1.4853489901824326,2.650891761409028,2.2170207267733066,0,1.913137421015534,0.9187938620922735,1.8755395271025586,2.051653237884924,3.267471389692064,7.728892285493538,3.4512961121937185,4.601728149591625,1.1874435023747254,1.2190864421359842,2.542363108038772,0,0,0,0,0,2.9350088330908677,2.9437044989630743,5.931221046002937,0,3.0011670150440364,0,0,0,0,0,0,1.695540611487512,3.4074971838106833,1.7147984280919266,1.7344344026087857,0,0,0,0,0,0,0,0,0,0,0,0,1.9484132792734319,0,0,0,1.9914306643571227,3.99020078649217,0,0,6.040961403425498,4.034812301520766,2.0249533563957662,0,0,0,0,0,2.091514122914105,2.091514122914105,0,0,0,2.1244389076105716,0,0,0,0,0,0,0,4.378512815374085,2.198225077669803,13.243649479138327,0,0,2.2118307297255817,4.442010212003245,2.2210051060016225,0,0,22.49044326066016,0,2.2730262907525014,0,0,0,0,2.30759763481759,0,11.53798817408795,0,4.697258062990905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4592389030394224,4.918477806078845,2.4592389030394224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5446566541937745,0,0,0,0,0,0,0,0,0,0,2.570464538149647,2.6036901857779675,0,0,0,0,2.617295837833746,0,0,0,0,0,0,0,0,0,0,0,2.6736487743848776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.466736018173,0,0,positiveClass
0,0,0,0.585190039054853,0,0.9187938620922735,0,0,0,1.1041274693562197,0,0,0,0,0,0,0,1.3704210119636004,0,0,0,0,0,0,1.5005835075220182,0,0,0,1.6270928476728213,1.6660082639224947,0,0,0,1.7147984280919266,0,1.742969305058623,0,0,0,0,0,0,0,0,1.9310215365615626,0,0,0,1.9589953886039688,0,0,0,0,0,2.006191079940243,0,0,0,0,0,0,2.0714733720306593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.396450155339606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3486290314954523,0,0,0,0,0,0,0,0,0,0,0,4.815891217303744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4592389030394224,0,0,0,0,2.488914671185539,0,0,0,0,0,0,2.50715225873532,0,0,0,0,0,0,0,0,0,0,0,2.5383074265151158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624168717121508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7181005369557116,0,0,0,0,0,0,0,0,positiveClass
