@relation Body_DF_200.arff

@attribute Body_s numeric
@attribute Body_linguist numeric
@attribute Body_languag numeric
@attribute Body_univers numeric
@attribute Body_e numeric
@attribute Body_inform numeric
@attribute Body_mail numeric
@attribute Body_us numeric
@attribute Body_http numeric
@attribute Body_includ numeric
@attribute Body_address numeric
@attribute Body_follow numeric
@attribute Body_new numeric
@attribute Body_fax numeric
@attribute Body_paper numeric
@attribute Body_work numeric
@attribute Body_research numeric
@attribute Body_www numeric
@attribute Body_english numeric
@attribute Body_time numeric
@attribute Body_like numeric
@attribute Body_t numeric
@attribute Body_present numeric
@attribute Body_gener numeric
@attribute Body_edu numeric
@attribute Body_send numeric
@attribute Body_list numeric
@attribute Body_d numeric
@attribute Body_word numeric
@attribute Body_number numeric
@attribute Body_avail numeric
@attribute Body_n numeric
@attribute Body_email numeric
@attribute Body_studi numeric
@attribute Body_contact numeric
@attribute Body_discuss numeric
@attribute Body_page numeric
@attribute Body_form numeric
@attribute Body_m numeric
@attribute Body_confer numeric
@attribute Body_make numeric
@attribute Body_provid numeric
@attribute Body_order numeric
@attribute Body_refer numeric
@attribute Body_differ numeric
@attribute Body_question numeric
@attribute Body_program numeric
@attribute Body_develop numeric
@attribute Body_interest numeric
@attribute Body_receiv numeric
@attribute Body_intern numeric
@attribute Body_relat numeric
@attribute Body_state numeric
@attribute Body_accept numeric
@attribute Body_c numeric
@attribute Body_depart numeric
@attribute Body_copi numeric
@attribute Body_possibl numeric
@attribute Body_base numeric
@attribute Body_area numeric
@attribute Body_issu numeric
@attribute Body_year numeric
@attribute Body_book numeric
@attribute Body_process numeric
@attribute Body_know numeric
@attribute Body_speaker numeric
@attribute Body_publish numeric
@attribute Body_theori numeric
@attribute Body_web numeric
@attribute Body_thank numeric
@attribute Body_wai numeric
@attribute Body_peopl numeric
@attribute Body_th numeric
@attribute Body_abstract numeric
@attribute Body_topic numeric
@attribute Body_special numeric
@attribute Body_text numeric
@attribute Body_doe numeric
@attribute Body_world numeric
@attribute Body_author numeric
@attribute Body_public numeric
@attribute Body_case numeric
@attribute Body_subject numeric
@attribute Body_need numeric
@attribute Body_p numeric
@attribute Body_invit numeric
@attribute Body_structur numeric
@attribute Body_sent numeric
@attribute Body_date numeric
@attribute Body_natur numeric
@attribute Body_com numeric
@attribute Body_phone numeric
@attribute Body_just numeric
@attribute Body_institut numeric
@attribute Body_student numeric
@attribute Body_dai numeric
@attribute Body_organ numeric
@attribute Body_semant numeric
@attribute Body_place numeric
@attribute Body_second numeric
@attribute Body_g numeric
@attribute Body_b numeric
@attribute Body_titl numeric
@attribute Body_exampl numeric
@attribute Body_scienc numeric
@attribute Body_commun numeric
@attribute Body_post numeric
@attribute Body_note numeric
@attribute Body_look numeric
@attribute Body_l numeric
@attribute Body_approach numeric
@attribute Body_site numeric
@attribute Body_submiss numeric
@attribute Body_person numeric
@attribute Body_analysi numeric
@attribute Body_requir numeric
@attribute Body_syntax numeric
@attribute Body_applic numeric
@attribute Body_free numeric
@attribute Body_aspect numeric
@attribute Body_particip numeric
@attribute Body_mean numeric
@attribute Body_come numeric
@attribute Body_problem numeric
@attribute Body_deadlin numeric
@attribute Body_limit numeric
@attribute Body_o numeric
@attribute Body_non numeric
@attribute Body_john numeric
@attribute Body_type numeric
@attribute Body_ac numeric
@attribute Body_html numeric
@attribute Body_grammar numeric
@attribute Body_field numeric
@attribute Body_detail numeric
@attribute Body_current numeric
@attribute Body_offer numeric
@attribute Body_read numeric
@attribute Body_uk numeric
@attribute Body_workshop numeric
@attribute Body_help numeric
@attribute Body_u numeric
@attribute Body_import numeric
@attribute Body_origin numeric
@attribute Body_addit numeric
@attribute Body_submit numeric
@attribute Body_usa numeric
@attribute Body_point numeric
@attribute Body_chang numeric
@attribute Body_comput numeric
@attribute Body_data numeric
@attribute Body_line numeric
@attribute Body_want numeric
@attribute Body_x numeric
@attribute Body_committe numeric
@attribute Body_tel numeric
@attribute Body_r numeric
@attribute Body_given numeric
@attribute Body_messag numeric
@attribute Body_phonolog numeric
@attribute Body_specif numeric
@attribute Body_system numeric
@attribute Body_request numeric
@attribute Body_content numeric
@attribute Body_associ numeric
@attribute Body_select numeric
@attribute Body_learn numeric
@attribute Body_speech numeric
@attribute Body_result numeric
@attribute Body_check numeric
@attribute Body_held numeric
@attribute Body_recent numeric
@attribute Body_write numeric
@attribute Body_final numeric
@attribute Body_complet numeric
@attribute Body_posit numeric
@attribute Body_ask numeric
@attribute Body_j numeric
@attribute Body_experi numeric
@attribute Body_theoret numeric
@attribute Body_registr numeric
@attribute Body_group numeric
@attribute Body_set numeric
@attribute Body_announc numeric
@attribute Body_cours numeric
@attribute Body_best numeric
@attribute Body_minut numeric
@attribute Body_appli numeric
@attribute Body_think numeric
@attribute Body_model numeric
@attribute Body_consid numeric
@attribute Body_home numeric
@attribute Body_wish numeric
@attribute Body_level numeric
@attribute Body_format numeric
@attribute Body_review numeric
@attribute Body_wide numeric
@attribute Body_respons numeric
@attribute Body_discours numeric
@attribute Body_contribut numeric
@attribute class {spam,noSpam}

@data
0,3.44596617824454,0.57432769637409,0,0.7081222122733842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.901804034071479,0,0,0,0,0,0,0,1.522743442434922,0,0,0,0,0,0,0,0,0,1.6087468274031398,0,0,1.6104754363037577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7278260395209701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8151912109597172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9274164712937536,0,0,0,0,0,1.9369630831773337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0116246119463534,2.0168059706883508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13523856791353,0,0,0,0,0,0,0,0,0,0,noSpam
3.4275781773371214,8.04058774923726,4.02029387461863,0.6324615614375392,0.7081222122733842,0.7337099622217913,0,0.9489653406869949,0,0,0,1.0533342846225262,0,1.0865867185630425,0,0,0,0,4.778732856158975,1.253454531455157,1.2583089099199551,0,0,1.2854375773082078,2.57838925237184,0,0,0,2.613833217970664,0,0,0,1.4005678845618392,7.038026056412077,0,0,0,0,1.4627715925911233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6087468274031398,0,0,1.6104754363037577,3.224414076936071,0,1.6279278862549837,0,0,1.6403283994534388,0,0,1.6546913034538002,0,0,3.338527020625782,0,0,0,0,0,0,0,1.722006430467706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8130703193905797,0,0,0,0,0,0,0,0,0,0,0,7.399007544100739,0,0,0,0,0,0,0,3.78023221976109,0,0,0,0,1.901623716732025,0,0,0,1.9132652917475106,0,0,0,0,1.9274164712937536,1.9274164712937536,0,1.9321783850539973,0,0,0,1.9441833311508208,0,0,0,0,0,0,0,0,0,0,0,0,2.0064699613576886,2.0116246119463534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.045793507561603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26463771562039,0,0,0,2.152938145012931,0,0,0,0,0,6.503792788797217,0,noSpam
1.1425260591123738,0,0,0,0.7081222122733842,0.7337099622217913,0,0.9489653406869949,0,0,0,2.1066685692450524,0,0,0,0,0,0,0,0,1.2583089099199551,0,2.568376715815552,0,0,0,0,0,0,0,1.3354159471144493,1.389410167691186,0,0,0,0,0,2.901804034071479,0,0,0,0,0,0,0,1.522743442434922,0,0,0,0,0,0,1.5764585510255034,0,0,0,0,1.6087468274031398,0,0,0,0,0,0,0,4.937071027784473,0,0,0,0,0,0,0,0,0,1.6896534660159404,0,1.722006430467706,0,0,0,3.4556520790419403,0,0,0,0,0,0,0,1.7494591348763957,0,0,0,0,0,0,0,1.777686815501263,0,0,0,1.8130703193905797,0,0,0,0,0,0,0,1.8388228154929944,0,0,0,0,0,0,0,1.8697303529560712,0,0,0,1.890116109880545,1.894703273887451,0,0,0,0,5.711823644617162,0,1.9085923860481182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9612361195335402,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0168059706883508,0,0,0,0,0,0,2.029878052255704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.285355722372314,0,0,0,0,2.129407647602737,2.132318857810195,0,0,0,0,0,0,2.1589083119994346,0,0,0,0,noSpam
0.5712630295561869,0,0.57432769637409,0.6324615614375392,0.7081222122733842,0,0,2.8468960220609847,0,0,0,1.0533342846225262,0,0,0,1.0999958931780096,0,0,0,1.253454531455157,1.2583089099199551,2.5658813942192413,0,5.141750309232831,1.28919462618592,0,0,0,0,0,0,2.778820335382372,0,2.8152104225648307,0,4.278412378234028,0,0,1.4627715925911233,0,0,0,0,10.494748608354731,1.514850741636013,0,0,3.1164620745324765,0,1.5681321082489497,0,0,3.1529171020510067,0,0,0,0,1.6087468274031398,0,0,3.2418206271926744,1.6279278862549837,0,0,1.6403283994534388,0,1.6528846182288512,4.9640739103614,0,0,0,1.6803337340671378,0,0,0,0,0,1.722006430467706,0,0,0,19.006086434730673,0,0,0,0,1.7376012884256122,0,0,0,0,0,3.5188984559029644,0,0,0,0,5.333060446503789,0,0,1.8004385724846792,0,0,1.8194465365298558,0,0,0,0,0,0,0,0,0,3.6995037720503694,3.7171639309469136,0,0,0,0,0,1.8832745780638283,0,0,0,0,0,0,0,0,1.9085923860481182,1.9132652917475106,0,0,0,0,0,0,0,0,0,0,0,1.9441833311508208,0,1.9612361195335402,0,0,5.913338229088357,0,0,3.957169515736306,1.9810878880862717,0,0,0,0,0,0,0,0,2.0246286963695597,0,0,0,2.027249929849434,2.029878052255704,0,0,2.0351551093565474,0,0,0,0,0,0,0,0,0,2.0674159715747686,2.0674159715747686,0,0,0,0,0,2.120724525029276,0,0,2.132318857810195,0,0,0,0,0,0,0,0,0,0,0,noSpam
0.5712630295561869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2829406971096207,0,0,0,0,0,0,2.613833217970664,0,0,0,0,0,0,0,0,1.4509020170357394,1.4627715925911233,0,0,0,0,0,0,0,0,0,1.5648208469452938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7278260395209701,0,0,1.7336797147724305,0,0,0,0,0,0,0,1.7594492279514822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6689688277887926,0,0,0,0,1.8497518860251847,1.8585819654734568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978584757868153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noSpam
2.2850521182247476,12.06088162385589,4.59462157099272,5.692154052937853,1.4162444245467685,2.201129886665374,1.7350998984029724,0.9489653406869949,0,1.9050863240697575,0,0,2.124588051987996,3.2597601556891274,0,1.0999958931780096,2.319813709721997,0,8.362782498278206,0,5.033235639679821,2.5658813942192413,0,1.2854375773082078,14.18114088804512,0,0,9.1216475878285,0,0,0,2.778820335382372,0,2.8152104225648307,2.8379379398654607,0,0,0,0,0,1.470262264320281,1.4717671554997012,0,0,0,1.522743442434922,32.5853717498384,0,0,1.5681321082489497,0,1.5731196497599886,1.5764585510255034,0,0,6.434987309612559,0,0,0,4.836621115404107,0,1.6279278862549837,0,0,0,0,0,3.3093826069076004,0,1.6656005025541538,0,3.3606674681342756,0,0,1.6877825580801284,5.068960398047821,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7494591348763957,0,3.5188984559029644,3.5188984559029644,5.2843778366385195,14.1401103023057,0,1.7756439138714628,0,0,5.370097953970687,1.8004385724846792,1.8130703193905797,0,0,0,0,1.8301647527498799,1.8323222508899009,0,0,1.8453659140819305,0,0,1.8497518860251847,3.7171639309469136,1.8608017222117696,0,0,0,0,0,1.890116109880545,0,0,0,0,0,0,0,0,0,0,0,1.9226771259298572,1.9250439909401234,1.9274164712937536,5.782249413881261,0,0,0,0,7.747852332709335,0,0,1.9612361195335402,0,1.9636961453744024,0,0,0,0,0,3.9671945993833946,0,0,2.0064699613576886,0,0,0,0,0,0,2.027249929849434,0,0,0,0,2.0325130998937087,0,2.0378041175281245,0,0,2.0511554507029888,0,2.0538472423687,0,0,0,0,4.134831943149537,0,2.0756464707112845,0,2.1121161504926755,4.229954765547416,2.120724525029276,0,25.552891771232844,2.132318857810195,0,2.1470034094931165,0,0,0,0,0,0,8.671723718396288,6.503792788797217,0,noSpam
5.141367266005682,0.57432769637409,1.14865539274818,0,0,0.7337099622217913,0,16.132410791678915,0,0,0,1.0533342846225262,1.062294025993998,0,0,0,1.1599068548609985,0,2.3893664280794873,3.7603635943654714,1.2583089099199551,6.414703485548103,0,0,0,0,1.3030925125469286,0,2.613833217970664,0,0,6.94705083845593,0,0,0,1.426137459411343,0,0,1.4627715925911233,0,4.410786792960843,0,0,1.4992498011935331,0,3.045486884869844,0,1.5582310372662382,1.5648208469452938,1.5681321082489497,0,1.5731196497599886,4.72937565307651,4.779967071232525,0,0,0,3.2174936548062796,1.6104754363037577,0,3.2418206271926744,3.2558557725099675,0,0,4.920985198360317,0,1.6528846182288512,0,0,0,3.338527020625782,6.721334936268551,0,0,0,1.6896534660159404,0,3.444012860935412,1.722006430467706,3.4478850789891444,0,0,1.7278260395209701,0,1.7336797147724305,0,0,0,0,0,1.7574432092246164,0,0,3.522918557759013,0,1.7736051771816146,5.326931741614389,0,1.777686815501263,0,0,0,0,3.6388930730597115,0,1.8215810090584883,1.8301647527498799,0,0,0,0,0,0,5.549255658075554,3.7171639309469136,0,0,3.7394607059121423,3.752959069861999,0,0,1.890116109880545,0,0,0,0,0,1.9039412148723873,0,1.9085923860481182,0,0,0,0,0,5.782249413881261,0,3.8643567701079946,0,0,1.9369630831773337,1.9369630831773337,0,5.861676435833345,0,0,1.9636961453744024,1.9711127430294522,0,0,1.978584757868153,0,0,0,0,0,2.0116246119463534,0,0,0,0,2.027249929849434,0,0,0,0,0,4.065026199787417,4.070310218713095,0,0,0,0,0,2.0538472423687,0,0,0,2.0674159715747686,0,0,6.226939412133854,0,0,2.114977382773708,2.120724525029276,0,2.129407647602737,2.132318857810195,0,0,0,0,0,0,0,0,0,0,0,noSpam
1.7137890886685607,1.72298308912227,0,0.6324615614375392,0,0,0,0.9489653406869949,0,0,0,1.0533342846225262,1.062294025993998,1.0865867185630425,0,0,0,0,8.362782498278206,0,2.5166178198399103,12.829406971096207,1.284188357907776,2.5708751546164157,0,0,0,6.515462562734643,5.227666435941328,0,0,2.778820335382372,0,1.4076052112824153,0,0,0,0,2.9255431851822467,0,1.470262264320281,0,0,1.4992498011935331,1.514850741636013,0,0,0,0,0,0,0,0,0,0,1.6087468274031398,0,6.434987309612559,1.6104754363037577,0,1.6209103135963372,0,0,0,0,1.6456903425948242,0,1.6546913034538002,0,1.6656005025541538,0,1.6803337340671378,0,0,0,0,0,3.444012860935412,0,0,0,0,0,0,1.7336797147724305,0,1.7376012884256122,0,0,1.7494591348763957,0,0,0,0,0,0,0,0,0,3.5800653026471245,0,0,0,1.8194465365298558,0,0,0,1.8323222508899009,0,0,0,0,0,0,1.8585819654734568,0,0,0,0,1.8810044295292891,0,0,0,1.8970047708757303,0,0,0,0,9.531320481442634,0,1.9132652917475106,0,0,0,1.9250439909401234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978584757868153,0,0,2.0013417449907696,0,0,0,0,0,6.0582202571652255,0,0,0,0,0,0,0,2.0325130998937087,0,0,0,0,0,10.2692362118435,0,4.123932733614408,4.123932733614408,6.185899100421612,2.0674159715747686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1589083119994346,0,2.1589083119994346,0,0,0,0,noSpam
2.8563151477809345,1.72298308912227,10.91222623110771,1.8973846843126174,0,0,0,0,0,0,0,1.0533342846225262,0,0,2.1834456733696204,2.199991786356019,0,0,0,5.013818125820628,3.7749267297598657,2.5658813942192413,1.284188357907776,3.8563127319246235,1.28919462618592,0,0,1.3030925125469286,3.920749826955996,0,0,2.778820335382372,0,0,1.4189689699327304,2.852274918822686,1.4362604670427914,0,0,0,0,0,4.428886395373347,1.4992498011935331,3.029701483272026,3.045486884869844,0,0,0,0,0,3.1462392995199773,0,0,0,0,0,3.2174936548062796,1.6104754363037577,0,0,0,0,0,3.2806567989068776,0,1.6528846182288512,0,0,1.6656005025541538,3.338527020625782,0,0,0,0,0,0,3.444012860935412,1.722006430467706,0,0,3.4556520790419403,0,1.7317246799366273,0,0,0,0,0,0,0,0,1.7594492279514822,0,0,0,0,0,0,0,0,0,0,1.8194465365298558,0,0,1.8301647527498799,0,1.8344844138943963,0,0,0,0,0,0,0,0,0,0,0,0,1.890116109880545,1.894703273887451,5.691014312627191,0,0,0,0,0,11.451554316288709,0,0,0,0,0,0,0,1.9321783850539973,0,0,1.9369630831773337,1.9369630831773337,0,0,0,0,0,7.884450972117809,0,0,5.935754273604459,1.9810878880862717,0,0,0,0,0,4.0336119413767015,0,0,2.0246286963695597,0,0,0,0,0,0,0,2.0351551093565474,0,0,0,0,0,0,0,6.185899100421612,0,0,0,0,0,2.0951185741241045,0,0,0,0,2.129407647602737,2.132318857810195,0,2.1470034094931165,0,0,0,0,0,0,0,0,0,noSpam
0,1.14865539274818,2.29731078549636,0.6324615614375392,0,0,0,0.9489653406869949,0,0,0,1.0533342846225262,0,0,0,0,0,0,1.1946832140397436,0,1.2583089099199551,0,0,0,1.28919462618592,0,2.606185025093857,0,1.306916608985332,0,0,0,0,1.4076052112824153,0,0,0,0,0,0,0,1.4717671554997012,0,1.4992498011935331,1.514850741636013,0,0,0,0,0,0,1.5731196497599886,0,0,0,1.6087468274031398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6803337340671378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7494591348763957,0,0,1.7594492279514822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0351551093565474,0,0,0,0,0,0,0,2.061966366807204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noSpam
1.1425260591123738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1946832140397436,0,1.2583089099199551,0,0,0,0,0,0,0,5.227666435941328,1.3146089546084876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.669263510312891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8194465365298558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.890116109880545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9711127430294522,0,0,0,0,1.9835972996916973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.167930929599072,0,0,noSpam
10.282734532011364,2.29731078549636,3.44596617824454,1.2649231228750784,1.4162444245467685,2.201129886665374,0,1.8979306813739898,0,0,0,1.0533342846225262,0,0,0,0,0,0,3.584049642119231,0,3.7749267297598657,3.848822091328862,1.284188357907776,1.2854375773082078,0,0,7.818555075281571,3.9092775376407856,18.296832525794645,2.629217909216975,0,2.778820335382372,0,0,0,1.426137459411343,0,4.352706051107218,0,0,1.470262264320281,0,0,4.497749403580599,4.544552224908039,1.522743442434922,0,0,0,0,0,3.1462392995199773,0,0,4.805586355876928,0,0,0,0,4.836621115404107,0,0,1.6279278862549837,0,0,1.6456903425948242,1.6528846182288512,0,0,0,0,1.6803337340671378,1.6840512104672705,0,0,1.6896534660159404,0,1.722006430467706,1.722006430467706,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5188984559029644,0,0,0,1.7756439138714628,0,1.777686815501263,0,0,5.439210958171739,0,0,0,1.8215810090584883,0,0,0,0,0,0,0,0,0,0,0,0,1.8764795349309995,0,0,13.230812769163816,0,1.8970047708757303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9441833311508208,0,0,0,0,3.9422254860589043,1.9711127430294522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1023109014059775,0,0,0,0,0,0,0,0,4.151292941422569,2.0951185741241045,0,0,2.120724525029276,0,0,0,0,0,0,2.152938145012931,0,4.317816623998869,0,0,0,0,0,noSpam
1.1425260591123738,13.78386471297816,1.72298308912227,12.016769667313245,0,2.934839848887165,0,0.9489653406869949,17.129655106324815,0,0,0,2.124588051987996,0,0,0,0,14.025195246054178,3.584049642119231,1.253454531455157,0,0,0,3.8563127319246235,15.470335514231039,0,5.212370050187714,1.3030925125469286,0,0,4.006247841343348,0,0,1.4076052112824153,0,0,0,0,0,0,1.470262264320281,1.4717671554997012,0,0,0,0,3.1033687380798476,0,0,0,1.569791859667314,0,3.1529171020510067,0,0,17.69621510143454,0,0,0,0,0,0,0,0,1.6403283994534388,0,0,0,6.655096072112478,0,0,0,0,0,0,0,3.432440986801324,0,3.444012860935412,0,0,0,0,1.7317246799366273,0,0,0,0,0,1.7494591348763957,0,0,0,1.7614592788795065,0,0,0,0,1.777686815501263,0,0,0,0,0,1.8215810090584883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.479591750485064,15.381417007438857,0,0,0,0,0,0,11.593070310323984,0,3.8739261663546674,0,0,0,0,0,0,0,0,3.9521757553391317,5.935754273604459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.123932733614408,0,0,0,0,0,0,0,0,0,0,4.258815295205474,2.132318857810195,0,0,2.1470034094931165,0,0,0,0,2.1619068149956915,0,0,0,noSpam
0,0.57432769637409,0,0.6324615614375392,0.7081222122733842,0,0.8675499492014862,0,0,0,0,1.0533342846225262,0,1.0865867185630425,0,0,0,0,0,1.253454531455157,0,0,0,0,1.28919462618592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9969992047741325,0,1.522743442434922,0,0,0,0,0,9.438717898559933,0,0,1.6018621186256425,1.6087468274031398,0,0,0,1.6122070384680356,1.6209103135963372,0,0,0,0,0,0,0,0,0,0,1.6803337340671378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7900326513235623,0,0,0,0,0,0,0,1.8323222508899009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.894703273887451,0,0,0,0,0,0,0,0,0,11.536062755579144,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9636961453744024,0,0,0,0,0,0,0,0,2.0064699613576886,0,0,0,0,2.0246286963695597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.132318857810195,0,0,0,0,0,0,0,0,0,0,0,noSpam
0.5712630295561869,0,0,22.13615465031387,1.4162444245467685,2.201129886665374,0,0,0,0,0.9955703939510898,2.1066685692450524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.212370050187714,0,0,0,0,0,0,1.4076052112824153,0,0,0,0,1.4627715925911233,0,0,0,0,0,0,0,1.5516843690399238,0,0,0,0,0,1.5764585510255034,0,0,3.2174936548062796,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3312010051083076,0,0,0,0,0,0,0,0,1.722006430467706,0,0,0,0,3.4634493598732545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8130703193905797,0,0,0,0,0,1.8323222508899009,1.8344844138943963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9369630831773337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0538472423687,0,0,0,0,0,0,0,0,0,10.57488691386854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.167930929599072,noSpam
3.4275781773371214,0,0.57432769637409,0,0,0.7337099622217913,0,0.9489653406869949,0,0,0,0,0,0,0,0,1.1599068548609985,0,0,0,0,0,2.568376715815552,1.2854375773082078,1.28919462618592,0,1.3030925125469286,1.3030925125469286,0,0,0,0,0,0,0,0,0,1.4509020170357394,0,0,0,1.4717671554997012,1.4762954651244489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6087468274031398,0,0,0,0,3.2558557725099675,0,0,1.6456903425948242,0,0,0,3.3312010051083076,0,3.3606674681342756,0,0,0,0,0,0,1.722006430467706,0,0,0,1.7278260395209701,0,0,0,0,0,5.236472627102326,0,0,0,0,0,0,1.7736051771816146,0,0,0,0,0,0,0,0,0,1.8215810090584883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7665491561276565,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9250439909401234,1.9274164712937536,0,0,0,0,0,1.9369630831773337,1.9441833311508208,0,0,0,0,0,0,0,1.978584757868153,0,0,0,0,0,0,2.0168059706883508,2.0168059706883508,0,0,0,0,0,0,0,2.0325130998937087,0,4.070310218713095,0,0,4.091587015123206,2.0511554507029888,0,2.0538472423687,0,2.061966366807204,0,0,0,0,0,0,0,0,0,2.129407647602737,2.129407647602737,0,0,0,0,0,2.1589083119994346,0,0,0,2.167930929599072,0,0,noSpam
0,0,0.57432769637409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6403283994534388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8194465365298558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noSpam
